City,State,Population,Gender_Ratio,Tier,Literacy_Rate,Category,Total_Sales,Discount,Assurance_Sales,Holiday_Sales,Summer_Sales,Winter_Sales,Rain_Sales,01-01-2023,01-02-2023,01-03-2023,01-04-2023,01-05-2023,01-06-2023,01-07-2023,01-08-2023,01-09-2023,01-10-2023,01-11-2023,01-12-2023
Kota,Rajasthan,1269751,890,1,9,Building Materials and Supplies,8.02,6.08,2.5,2.4,4.011784707,2.463645018,1.548255809,0.54,0.14,0.79,0.85,1.61,0.76,0.41,0.29,0.73,0.12,0.09,1.69
Kota,Rajasthan,1269751,890,1,9,Home Lighting,486.77,48.62,176.5,46.11,243.3816056,149.4611311,93.92751907,17.52,18.71,20.73,152.57,24.7,45.39,64.62,6.38,4.4,18.53,82.38,30.84
Kota,Rajasthan,1269751,890,1,9,Watches,518.86,53.42,178,233.56,259.4287444,159.3157112,100.1205423,55.85,9.42,31.53,62.67,85.22,80.01,3.7,48.27,26.89,21.26,83.61,10.44
Kota,Rajasthan,1269751,890,1,9,Wearable Smart Devices,56.17,18.76,17.5,5.76,28.08249295,17.24551513,10.83779066,10.28,4.75,8.48,5.2,12.63,1.78,6.17,2.63,1.34,0.7,0.76,1.45
Kota,Rajasthan,1269751,890,1,9,"Kitchen, Cookware & Serveware",40.12,18.37,12.5,24.9,20.05892354,12.31822509,7.741279044,7.13,1.26,4.6,10.08,2.98,2.4,3.84,2.37,0.79,0.74,0.91,3.02
Kota,Rajasthan,1269751,890,1,9,Cameras & Accessories,61.51,20.65,12.5,15.09,30.75701609,18.88794514,11.8699612,6.21,1.63,13.2,3.67,5.73,8.16,4.79,2.46,0.76,3.86,8.82,2.22
Kota,Rajasthan,1269751,890,1,9,Pens & Stationery,64.19,26.23,19,26.47,32.09427766,19.70916015,12.38604647,4.8,0.1,11.06,0.22,10.75,10.06,2.48,0.65,1.37,7.88,0.27,14.54
Kota,Rajasthan,1269751,890,1,9,Home Furnishing,173.85,37.91,57,90.71,86.92200199,53.3789754,33.54554252,4.04,12.02,29.47,6.33,31.6,19.53,2.91,2,24.27,4.35,26.37,10.95
Kota,Rajasthan,1269751,890,1,9,Kids Accessories,26.75,6.47,9.5,10.65,13.37261569,8.212150061,5.160852696,1.65,1.77,4.59,1.99,3.28,3.52,0.74,2.5,1.37,0.54,0.59,4.19
Kota,Rajasthan,1269751,890,1,9,Health & Personal Care Appliances,45.47,18.71,14,9.87,22.73344667,13.9606551,8.773449583,1.33,4.09,0.81,4.86,4.67,12.39,0.49,4.97,2.53,0.78,1.54,7
Kota,Rajasthan,1269751,890,1,9,Footwear,687.36,53.92,178.5,16.62,343.6762233,211.0522566,132.6339143,13.48,75.22,37.52,27.82,260.12,18.23,19.46,17.95,25.01,70.21,45.36,77
Kota,Rajasthan,1269751,890,1,9,Beauty and Grooming,906.68,54.26,279.5,236.8,453.3316719,278.3918871,174.9529064,140.58,67.35,319.95,3.63,81.95,47.81,18.72,83.7,63.9,8.63,23.99,46.47
Kota,Rajasthan,1269751,890,1,9,Health Care,80.24,23.82,24,6.01,40.11784707,24.63645018,15.48255809,5.59,3.68,16.43,9.98,6.54,7.17,5.56,2.16,1.2,6.56,4.66,10.71
Kota,Rajasthan,1269751,890,1,9,"Bags, Wallets & Belts",1965.8,64.15,576.5,369.47,982.8872533,603.5930295,379.3226732,222.74,87.79,174.79,389.94,362.13,56.02,58.19,195.54,28.26,97.34,228.15,64.92
Bhopal,MadhyaPradesh,2698218,911,1,8,Exercise & Fitness,44.28,11.83,4.5,8.53,17.36646237,13.88114239,13.03731229,5.49,1.4,1.25,0.83,5.05,10.23,0.81,6.51,0.76,4.95,6.02,0.96
Bhopal,MadhyaPradesh,2698218,911,1,8,Jewellery,31.63,6.26,3.25,5.48,12.40461598,9.91510171,9.312365922,1.81,3.08,0.14,3.88,3.01,5.37,1.66,4.33,0.48,2.84,2.08,2.96
Bhopal,MadhyaPradesh,2698218,911,1,8,Health Care,18.98,9.52,2.25,1.73,7.442769588,5.949061026,5.587419553,0.18,0.13,4.93,1.46,0.14,0.92,2.84,2.04,0.5,0.21,3.88,1.75
Bhopal,MadhyaPradesh,2698218,911,1,8,Watches,167.65,38.72,24.25,30.21,65.7444647,52.55003906,49.35553939,18.25,7.91,53.99,2.64,2.85,6.26,0.82,41.63,3.33,3.57,20.37,6.01
Bhopal,MadhyaPradesh,2698218,911,1,8,Baby Care,18.98,3.94,2.75,2.5,7.442769588,5.949061026,5.587419553,1.51,2.32,0.22,3.28,1.78,2.15,1.87,1.15,1.04,1.53,1.83,0.29
Bhopal,MadhyaPradesh,2698218,911,1,8,Pens & Stationery,857.23,54.69,109.75,5.87,336.1650931,268.6992563,252.3651165,10.27,142.79,21.13,173.98,44.13,96.92,38.52,17.18,80.43,116.23,66.14,49.5
Bhopal,MadhyaPradesh,2698218,911,1,8,Mobiles & Accessories,44.28,19.62,6.25,8.02,17.36646237,13.88114239,13.03731229,3.32,2.56,2.65,1.71,4.74,8.26,4.43,0.35,1.26,7,2.17,5.84
Bhopal,MadhyaPradesh,2698218,911,1,8,Home Furnishing,101.22,28.33,14,3.03,39.69477114,31.72832547,29.79957095,6.07,8.03,2.05,25.54,5.56,6.54,13.74,3.35,10.76,1.94,6.72,10.91
Bhopal,MadhyaPradesh,2698218,911,1,8,Toys and Games,803.45,58.41,99.5,62.93,315.0772459,251.8435834,236.5340944,140.94,50.7,166.3,26.98,34.66,87.14,34.68,116.95,27.13,57.77,41.97,18.24
Bhopal,MadhyaPradesh,2698218,911,1,8,Home Lighting,4181.76,65.01,641,86.48,1639.890233,1310.776446,1231.094775,27.61,553.01,104.03,1126.9,257.39,151.58,9.41,571.54,220.88,429.26,646.25,83.9
Bhopal,MadhyaPradesh,2698218,911,1,8,Audio & Video,509.28,54.29,49.5,15.74,199.7143173,159.6331375,149.9290914,49.44,37.09,21.13,3.95,92.31,82.32,7.87,13.26,123.58,5.21,63.43,9.67
Bhopal,MadhyaPradesh,2698218,911,1,8,Home & Kitchen,654.78,53.21,76,59.73,256.7755508,205.2426054,192.7659746,32.7,51.62,6.89,82.9,58.66,108.33,37.42,27.69,3.95,123.71,119.61,1.31
Bhopal,MadhyaPradesh,2698218,911,1,8,Pet Supplies,129.69,31.28,20,40.74,50.85892552,40.65191701,38.18070028,6.23,29.95,25.87,2.45,2.34,20.2,5.57,7.88,5.13,19.6,2,2.47
Bhopal,MadhyaPradesh,2698218,911,1,8,Wearable Smart Devices,3789.52,70,512,26.99,1486.072994,1187.829185,1115.621438,597.51,114.74,400.88,23.25,745.54,316.39,621.88,406.15,71.31,16.28,135.94,339.64
Bhopal,MadhyaPradesh,2698218,911,1,8,Home Improvement,9.49,2.91,0.75,1.26,3.721384794,2.974530513,2.793709777,1.14,0.57,0.85,0.4,1.24,1.23,0.13,2.18,0.04,0.44,1.15,0.12
Bhopal,MadhyaPradesh,2698218,911,1,8,Musical Instruments,79.08,23.13,11.25,5.63,31.01153995,24.78775428,23.28091481,7.59,7.62,1.3,15.41,6.37,7.93,14.92,1.23,4.2,2.94,6.34,3.24
Bhopal,MadhyaPradesh,2698218,911,1,8,Computers,129.69,35.29,17,1.01,50.85892552,40.65191701,38.18070028,0.52,15.34,3.29,0.64,13.61,33.32,11.95,5.32,18.33,2.58,15.52,9.26
Bhopal,MadhyaPradesh,2698218,911,1,8,Furniture,487.13,47.42,55.75,83.71,191.0310861,152.6925663,143.4104352,24.86,0.94,19.39,7,145.55,19.09,46.91,41.18,33.03,22.29,41.09,85.8
Bhopal,MadhyaPradesh,2698218,911,1,8,Health & Personal Care Appliances,56.94,22.19,7.5,6.42,22.32830876,17.84718308,16.76225866,3.5,3.89,12.36,4.24,4.2,1.52,3.4,8.18,4.05,1.13,1.47,8.99
Bhopal,MadhyaPradesh,2698218,911,1,8,Automotive Accessories,313.16,40.25,33.75,6.31,122.8056982,98.15950693,92.19242263,7.01,0.07,56.6,53.07,9.03,4.1,19.99,49.54,6.12,16.54,13.55,77.53
Bhopal,MadhyaPradesh,2698218,911,1,8,Sports,604.17,54.32,87.75,53.96,236.9281652,189.3784427,177.8661891,46.66,10.54,24.75,95.81,90.49,25.88,14.13,4.7,108.79,50.24,30.16,102.02
Bhopal,MadhyaPradesh,2698218,911,1,8,Footwear,1100.8,54.79,120.75,32.13,431.6806361,345.0455395,324.0703341,0.56,35.9,316.58,1.31,100.56,13.23,105.02,154.94,20.77,43.34,167.5,141.09
Bhopal,MadhyaPradesh,2698218,911,1,8,"Bags, Wallets & Belts",31.63,11.15,3.75,0.14,12.40461598,9.91510171,9.312365922,8.2,0.31,0.54,3.95,2.21,5.7,5.17,2.82,0.77,0.55,0.75,0.66
Bhopal,MadhyaPradesh,2698218,911,1,8,Beauty and Grooming,126.53,35.28,16.5,16.02,49.61846392,39.66040684,37.24946369,8.78,10.99,0.75,11.2,10.03,27.63,1.57,12.22,12.62,10.84,5.96,13.93
Bhopal,MadhyaPradesh,2698218,911,1,8,Home Cleaning & Bathroom Accessories,458.67,50.24,47.75,130.34,179.8669317,143.7689748,135.0293059,14.27,107.64,1.81,37.21,133.46,7.39,43.71,8.29,43.13,39.89,14.41,7.44
Bhopal,MadhyaPradesh,2698218,911,1,8,Festive Decor & Gifting,5118.07,70,728,76.42,2007.066866,1604.263457,1506.740806,42.41,59.43,913.59,65.12,501.22,527.14,71.67,19.19,782.93,632.95,1037.96,464.46
Bhopal,MadhyaPradesh,2698218,911,1,8,Clothing and Accessories,82.24,27.8,10.5,20.39,32.25200155,25.77926445,24.2121514,12.46,3.14,11.56,4.56,11.31,4.81,5.24,10.31,0.49,8.17,5.37,4.81
Bhopal,MadhyaPradesh,2698218,911,1,8,Home Decor,66.43,20.67,7.75,23.6,26.04969356,20.82171359,19.55596844,3.09,7.6,15,2.75,7.44,0.86,7.78,0.04,0.87,10.87,1.81,8.32
Bhopal,MadhyaPradesh,2698218,911,1,8,Books,123.37,35.09,10.75,17.89,48.37800232,38.66889667,36.3182271,7.02,20.54,8.59,5.91,13.53,20.35,5.03,22.34,0.25,8.7,5.74,5.37
Bhopal,MadhyaPradesh,2698218,911,1,8,Food Products,47.45,18.59,3.75,1.57,18.60692397,14.87265257,13.96854888,2.41,5.67,3.36,4.02,10,1.23,2.15,0.83,9.1,1.89,1.07,5.72
Bhopal,MadhyaPradesh,2698218,911,1,8,Kids Accessories,357.44,45.53,55,79.68,140.1721606,112.0406493,105.2297349,59.09,18.49,28.34,67.48,24.47,19.89,19.18,18.84,57.59,9.61,29.09,5.37
Bhopal,MadhyaPradesh,2698218,911,1,8,Cameras & Accessories,439.69,45.5,38,63.87,172.4241621,137.8199138,129.4418863,29.78,14.25,40.53,104.03,16.33,11.53,64.7,57.5,2.41,4.82,92.17,1.62
Bhopal,MadhyaPradesh,2698218,911,1,8,"Kitchen, Cookware & Serveware",12.65,3.4,1.5,0.73,4.961846392,3.966040684,3.724946369,0.67,0.18,0.97,2.21,0.58,1.2,0.53,0.4,2.79,0.01,2.66,0.46
Bhopal,MadhyaPradesh,2698218,911,1,8,Building Materials and Supplies,784.48,54.59,112,90.37,307.6344763,245.8945224,230.9466749,187.82,23.23,37.89,66.57,32.78,170.39,47.57,17.01,0.46,165.9,24.63,10.22
Vijaywada,AndhraPradesh,615711,1020,1,9,Wearable Smart Devices,2186.09,64.77,758,861.18,340.0427211,235.2805909,1610.771229,6.34,85.95,57.77,13.36,239.54,29.38,256.12,511.35,272.48,570.83,95.57,47.42
Vijaywada,AndhraPradesh,615711,1020,1,9,Audio & Video,59.15,24.7,14.5,10.21,9.200704967,6.366103924,43.583438,0.92,3.23,5.17,0.37,2.86,0.81,2.31,34.31,3.71,3.25,0.57,1.65
Vijaywada,AndhraPradesh,615711,1020,1,9,Festive Decor & Gifting,19.72,3.2,7,7.58,3.066901656,2.122034641,14.52781267,0.58,1.21,0.02,2.62,0.23,0.2,3.77,7.36,1.27,2.13,0.28,0.05
Vijaywada,AndhraPradesh,615711,1020,1,9,Pet Supplies,133.09,30.44,52.5,36.64,20.70158618,14.32373383,98.0627355,1.91,1.07,5.39,12.59,1.49,1.23,64.59,27.51,2.88,3.08,4.7,6.65
Vijaywada,AndhraPradesh,615711,1020,1,9,"Bags, Wallets & Belts",59.15,22.25,18.5,4.3,9.200704967,6.366103924,43.583438,0.82,0.11,0.68,1.26,2.61,4.65,0.25,8.01,32.28,3.04,1.11,4.33
Vijaywada,AndhraPradesh,615711,1020,1,9,Mobiles & Accessories,59.15,20.55,22,41.01,9.200704967,6.366103924,43.583438,0.32,3.01,1.14,1.9,0.87,5.29,7.86,10.31,22.79,2.62,1.28,1.76
Vijaywada,AndhraPradesh,615711,1020,1,9,Kids Accessories,12.32,5.13,4.5,4.85,1.916813535,1.326271651,9.079882916,0.43,0.7,0.17,0.64,1.11,0,2.45,2.01,0,4.62,0.06,0.12
Vijaywada,AndhraPradesh,615711,1020,1,9,Computers,14.79,4.02,5,10.61,2.300176242,1.591525981,10.8958595,0.8,0.03,0.24,0.32,0.85,0.9,0.88,6.18,1.9,1.93,0.45,0.31
Vijaywada,AndhraPradesh,615711,1020,1,9,Pens & Stationery,1118.93,56.46,367.5,490.68,174.046669,120.4254659,824.4533688,22.52,15.97,10.09,20.72,87.6,55.64,345.95,49.06,378.19,51.26,3.04,78.9
Vijaywada,AndhraPradesh,615711,1020,1,9,Exercise & Fitness,727.06,56.67,196,87.43,113.0919986,78.2500274,535.7130921,2.62,23.47,34.37,24.2,40.72,13.8,83.95,180.06,92.69,179.01,45.05,7.1
Vijaywada,AndhraPradesh,615711,1020,1,9,Jewellery,69.01,27.21,18,14.53,10.7341558,7.427121245,50.84734433,5.26,0.62,2.22,3.19,0.97,4.35,8.28,1.04,30.7,10.83,1.19,0.36
Vijaywada,AndhraPradesh,615711,1020,1,9,Footwear,41.9,15.1,11.5,2.14,6.517166018,4.509323613,30.87160192,1.07,0.29,3.1,1.8,1.48,0.14,16.59,5.69,8.23,0.36,0.31,2.83
Vijaywada,AndhraPradesh,615711,1020,1,9,Furniture,78.87,21.38,23,6.38,12.26760662,8.488138566,58.11125067,1.94,0.3,3.52,4.55,2.11,2.09,9.52,2.7,10.72,35.17,4.21,2.04
Vijaywada,AndhraPradesh,615711,1020,1,9,Food Products,3332.13,62.81,716.5,1433.97,518.3063798,358.6238544,2455.200341,195.19,4.16,32.95,107.85,137.47,240.04,258.65,767.31,1158.17,271.07,109.24,50.03
Vijaywada,AndhraPradesh,615711,1020,1,9,Toys and Games,34.5,14.86,10.5,17.7,5.367077898,3.713560622,25.42367217,0.42,0.05,2.04,1.2,1.25,0.87,12.15,5.28,4.04,3.95,1.41,1.84
Vijaywada,AndhraPradesh,615711,1020,1,9,Watches,902.04,60.75,336.5,398.09,140.3107508,97.08308484,664.6474295,8.79,2.39,43.73,39.46,1.86,55.25,113.16,367.5,20.89,163.1,83.6,2.31
Vijaywada,AndhraPradesh,615711,1020,1,9,Sports,120.77,31.22,45,94.8,18.78477264,12.99746218,88.98285258,4.08,5.55,2.05,4.84,7.89,4.01,18.28,41.71,28.04,0.96,2.47,0.9
Vijaywada,AndhraPradesh,615711,1020,1,9,Home Lighting,86.26,21.95,33.5,24.77,13.41769474,9.283901556,63.55918042,3.14,2.58,4.25,4.59,3.39,1.19,25.97,0.15,22.36,15.08,0.33,3.23
Vijaywada,AndhraPradesh,615711,1020,1,9,Musical Instruments,1118.93,63.97,410.5,234.35,174.046669,120.4254659,824.4533688,50.23,32.8,67.69,44.31,27.83,34.21,167.26,196.1,37.73,423.37,33.11,4.28
Vijaywada,AndhraPradesh,615711,1020,1,9,Clothing and Accessories,4.93,0,1.5,3.39,0.766725414,0.53050866,3.631953167,0.3,0.12,0.04,0.24,0.01,0.48,0.85,1.4,0.32,1.06,0.07,0.05
Vijaywada,AndhraPradesh,615711,1020,1,9,"Kitchen, Cookware & Serveware",44.36,11.4,15.5,1.6,6.900528725,4.774577943,32.6875785,4.01,0.16,3.16,1.82,1.83,0.08,3.58,11.7,11.03,6.38,0.56,0.04
Vijaywada,AndhraPradesh,615711,1020,1,9,Books,32.04,15.75,7,18.1,4.983715191,3.448306292,23.60769558,1.34,0.96,0.54,1.44,1.32,1.68,5.48,8.05,0.61,9.47,0.16,0.99
Vijaywada,AndhraPradesh,615711,1020,1,9,Home Decor,231.67,36.61,69.5,23.96,36.03609446,24.93390704,170.7017988,9.18,8.88,5.55,19.32,0.69,10.47,93.27,65.71,7.67,4.05,2.44,4.43
Vijaywada,AndhraPradesh,615711,1020,1,9,Home & Kitchen,9395.03,64.89,2801.5,6489.16,1461.378639,1011.149507,6922.502735,20.12,140.97,420.23,376.94,119.53,544.68,356.36,1071.39,2022.7,3472.05,695.22,154.84
Vijaywada,AndhraPradesh,615711,1020,1,9,Beauty and Grooming,243.99,45.14,81.5,38.09,37.95290799,26.26017869,179.7816817,7.81,8.06,26.2,7.48,0.95,3.32,15.75,54.74,87.61,21.68,2.11,8.28
Vijaywada,AndhraPradesh,615711,1020,1,9,Home Improvement,589.04,52.81,136,249.98,91.62368697,63.39578491,434.0184034,15.14,0.93,41.72,23.1,8.47,18.33,26.74,31.45,364.88,10.95,44.84,2.48
Vijaywada,AndhraPradesh,615711,1020,1,9,Health Care,19.72,4.01,6,0.77,3.066901656,2.122034641,14.52781267,0.25,0.66,0.45,0.37,0.21,2.04,1.67,1.87,8.46,2.52,0.84,0.37
Vijaywada,AndhraPradesh,615711,1020,1,9,Home Furnishing,680.23,51.56,242.5,187.8,105.8081071,73.21019513,501.209537,20.85,17.03,18.04,2.91,55.34,29.51,28.56,157.23,279.65,35.77,1.02,34.3
Vijaywada,AndhraPradesh,615711,1020,1,9,Baby Care,49.29,18.45,18.5,12.26,7.667254139,5.305086604,36.31953167,3.69,0.34,1.47,5.37,0.57,0.26,2.56,16.23,2.03,15.5,0.92,0.35
Vijaywada,AndhraPradesh,615711,1020,1,9,Home Cleaning & Bathroom Accessories,105.98,25.97,28,56.26,16.4845964,11.4059362,78.08699308,5.08,3.56,6.83,2.58,6.79,0.3,2.46,9.47,39.6,26.55,0.54,2.23
Vijaywada,AndhraPradesh,615711,1020,1,9,Automotive Accessories,145.41,30.94,40,0.22,22.61839971,15.65000548,107.1426184,3.19,1.3,8.41,5.74,6.8,1.67,0.79,51.81,2.75,51.79,6.44,4.72
Vijaywada,AndhraPradesh,615711,1020,1,9,Health & Personal Care Appliances,49.29,17.82,16.5,32.56,7.667254139,5.305086604,36.31953167,0.18,3.51,0.17,1.17,3.92,2.4,3.5,6.62,22.54,3.66,1.18,0.44
Vijaywada,AndhraPradesh,615711,1020,1,9,Cameras & Accessories,98.58,28.71,22,38.6,15.33450828,10.61017321,72.63906333,2.29,2.27,8.09,3.61,0.43,3.2,34.63,13.63,22.19,2.2,4.81,1.24
Vijaywada,AndhraPradesh,615711,1020,1,9,Building Materials and Supplies,27.11,7.7,9.5,14.43,4.216989777,2.917797632,19.97574242,1.26,0.74,2.43,0.9,0.35,0.54,5.54,2.82,7.25,4.37,0.83,0.1
Jammu,Jammu&Kashmir,1491879,898,1,8,Baby Care,4.11,1.98,0.33,0.67,1.784289557,1.777710243,0.550624556,0.4,0.43,0.87,0.15,0.51,0.26,0.49,0,0.05,0.01,0.52,0.43
Jammu,Jammu&Kashmir,1491879,898,1,8,Health Care,201.52,40.35,26.33,6.02,87.43018829,87.10780192,26.98060322,35.18,20.11,55.92,10.57,17.78,3.16,0.84,1.61,18.02,6.51,5.07,26.74
Jammu,Jammu&Kashmir,1491879,898,1,8,Kids Accessories,37.01,13.46,5.67,3.65,16.05860601,15.99939219,4.955621,2.73,5.1,11.03,1.06,1.26,2.7,0.73,1.44,0.94,1.84,3.51,4.66
Jammu,Jammu&Kashmir,1491879,898,1,8,Pet Supplies,254.98,45.78,40.33,40.38,110.6259525,110.2180351,34.13872244,4.95,56.95,10.54,9.46,76.62,14.01,8.19,0.56,3.43,21.96,42.62,5.7
Jammu,Jammu&Kashmir,1491879,898,1,8,Furniture,69.91,26.24,8,9.3,30.33292247,30.22107414,9.360617444,25.19,1.54,11.86,12.98,1.77,3.72,3.3,4.28,0.88,0.9,0.29,3.21
Jammu,Jammu&Kashmir,1491879,898,1,8,Beauty and Grooming,522.3,48.98,69.67,5.01,226.6047737,225.7692009,69.92931855,82.44,75.18,129.26,28.84,12.52,55.99,28.25,14.88,6.11,20.69,30.73,37.42
Jammu,Jammu&Kashmir,1491879,898,1,8,Home Furnishing,1550.46,65.52,221,53.56,672.677163,670.1967617,207.5854574,446.28,26.42,504.74,58.9,105.68,3.36,23.86,82.29,60.42,41.02,173.17,24.33
Jammu,Jammu&Kashmir,1491879,898,1,8,Home Cleaning & Bathroom Accessories,254.98,36.82,27,95.34,110.6259525,110.2180351,34.13872244,8.93,23.89,3.38,57.05,30.36,19.83,4.49,1.93,14.33,13.39,13.67,63.72
Jammu,Jammu&Kashmir,1491879,898,1,8,Exercise & Fitness,205.63,43.19,22,5.19,89.21447785,88.88551217,27.53122778,38.77,4.49,12.33,13.2,29.13,34.54,0.19,18.18,3.64,5.53,3.69,41.93
Jammu,Jammu&Kashmir,1491879,898,1,8,Home & Kitchen,2220.82,68.83,264.33,568.64,963.5163608,959.9635314,297.33726,154.47,451.74,299.24,32.14,509.27,122.87,56.98,25.3,27.72,187.34,295.48,58.27
Jammu,Jammu&Kashmir,1491879,898,1,8,"Kitchen, Cookware & Serveware",111.04,27.48,15.33,7.78,48.17581804,47.99817657,14.866863,37.89,0.35,18.95,14.12,14.55,0.56,4.93,7.87,0.11,1.95,9.6,0.16
Jammu,Jammu&Kashmir,1491879,898,1,8,Home Improvement,345.46,46.56,31.67,37.2,149.8803228,149.3276604,46.25246266,0.79,60.35,2.06,48.49,22.58,76.75,1.76,19.41,6.92,18.17,40.47,47.72
Jammu,Jammu&Kashmir,1491879,898,1,8,Sports,32.9,7.12,4.67,1.54,14.27431646,14.22168195,4.404996444,0.43,2.97,3.65,4.31,3.65,2.67,0.56,1.7,0.1,2.04,7.7,3.12
Jammu,Jammu&Kashmir,1491879,898,1,8,Food Products,1719.08,59.33,147.67,424.7,745.8330348,743.0828817,230.1610642,351.13,178.1,87.07,174.11,279.66,204.99,2.11,9.76,131.43,86.86,112.32,101.54
Jammu,Jammu&Kashmir,1491879,898,1,8,Festive Decor & Gifting,115.15,25.99,16.67,10.84,49.9601076,49.77588681,15.41748755,3.79,16.36,23.38,0.49,1.99,24.1,9.65,2.81,1.22,1.73,24.42,5.21
Jammu,Jammu&Kashmir,1491879,898,1,8,Audio & Video,316.67,45.67,31.33,45.65,137.3902959,136.8836887,42.39809077,58.45,10.84,18.66,24.19,44.04,50.5,1.09,36.71,0.02,4.58,65.29,2.31
Jammu,Jammu&Kashmir,1491879,898,1,8,Mobiles & Accessories,185.07,36.06,27.67,40.91,80.29303007,79.99696095,24.778105,5.99,33.25,6.55,17.37,55.68,0.69,7.59,8.21,7.63,1.35,39.91,0.85
Jammu,Jammu&Kashmir,1491879,898,1,8,Automotive Accessories,908.89,53.13,100.67,126.99,394.3279921,392.8739638,121.6880268,221.77,13.37,122.46,43.31,187.22,41.34,78.09,27.43,13.19,2.98,153.43,4.3
Jammu,Jammu&Kashmir,1491879,898,1,8,Footwear,5950.97,64.83,670.33,113.57,2581.866989,2572.346722,796.7537318,987.76,69.7,551.16,261.01,79.16,1690.53,351.88,230.96,45,168.92,140.29,1374.6
Jammu,Jammu&Kashmir,1491879,898,1,8,Jewellery,152.17,35.57,16,8.12,66.01871361,65.775279,20.37310855,11.45,0.47,29.42,16.15,0.21,20.24,3.41,5.66,11.12,0.18,37.53,16.32
Jammu,Jammu&Kashmir,1491879,898,1,8,Home Lighting,12.34,6.13,1.67,2.21,5.352868671,5.33313073,1.651873667,1.56,1.11,1.7,1.07,1.9,0.69,0.04,1.14,0.27,0.2,0.66,2
Jammu,Jammu&Kashmir,1491879,898,1,8,Pens & Stationery,588.11,49.87,77,16.24,255.1534067,254.2125648,78.73931144,3.4,16.51,115.38,1.53,30.72,107.53,25.61,8.19,39.14,5.8,179.38,54.92
Jammu,Jammu&Kashmir,1491879,898,1,8,Cameras & Accessories,1497,62.38,133.33,463.96,649.4813988,647.0865286,200.4273382,26.73,186.62,290.84,24.53,144.55,189.56,70.41,16.94,36.91,76.17,385.18,48.55
Jammu,Jammu&Kashmir,1491879,898,1,8,Musical Instruments,106.93,27.8,15.67,2.17,46.39152848,46.22046633,14.31623844,8.38,21.34,6.56,20.31,9.33,10.19,3.18,1.62,5.87,3.65,11.05,5.45
Jammu,Jammu&Kashmir,1491879,898,1,8,Computers,378.36,49.82,51.33,83.13,164.1546392,163.5493424,50.65745911,94.78,25.79,69.94,14.04,74.23,5.95,19.44,8.38,21.57,1.27,3.63,39.35
Jammu,Jammu&Kashmir,1491879,898,1,8,Building Materials and Supplies,90.48,24.01,13,21.43,39.25437025,39.10962535,12.11374022,29.03,0.16,8.03,6.45,14.17,10.6,3.83,0.81,2.98,4.5,5.49,4.43
Jammu,Jammu&Kashmir,1491879,898,1,8,Books,115.15,26.83,10.33,10.59,49.9601076,49.77588681,15.41748755,5.33,13.65,28.29,2.91,0.04,18.72,6.24,0.87,4.75,3.55,6.7,24.1
Jammu,Jammu&Kashmir,1491879,898,1,8,Wearable Smart Devices,28.79,12.03,3.67,5.88,12.4900269,12.4439717,3.854371889,0.76,5.19,7.59,0.35,4.45,0.09,1.95,0.37,0.79,0.75,2.97,3.54
Jammu,Jammu&Kashmir,1491879,898,1,8,"Bags, Wallets & Belts",69.91,22.1,8.67,9.97,30.33292247,30.22107414,9.360617444,2.97,4.69,1.88,24.33,0.55,3.58,0,1.21,5.73,2.42,4.09,18.46
Jammu,Jammu&Kashmir,1491879,898,1,8,Home Decor,180.96,35.15,21.67,14.81,78.50874051,78.21925071,24.22748044,15.43,41.78,28.1,7.63,32.49,10.29,2.63,0.26,1.11,20.22,8.49,12.51
Jammu,Jammu&Kashmir,1491879,898,1,8,Watches,658.02,52.29,98,19.02,285.4863291,284.4336389,88.09992888,242.84,22.14,3.33,27.31,102.94,151.9,27.95,34.58,25.21,0.37,15.84,3.61
Jammu,Jammu&Kashmir,1491879,898,1,8,Clothing and Accessories,982.92,60.76,129.67,31.51,426.4452041,424.8727482,131.5992688,111.52,16.25,49.31,259.02,22.3,95.83,28.75,39.25,25.47,38.13,284.24,12.86
Jammu,Jammu&Kashmir,1491879,898,1,8,Health & Personal Care Appliances,2426.45,60.75,332.33,38.75,1052.730839,1048.849044,324.8684877,322.95,67.1,353.6,347.19,214.34,137.61,128.59,42.47,108.9,44.91,27.24,631.56
Jammu,Jammu&Kashmir,1491879,898,1,8,Toys and Games,559.32,47.01,71,72.95,242.6633798,241.7685931,74.88493955,68.61,88.55,107.45,126.93,2.24,6.04,21.36,25.8,0.19,27.54,17.5,67.11
Indore,MadhyaPradesh,4474446,921,1,8,Exercise & Fitness,24.89,9.37,9,6.99,5.253610031,17.83810871,1.799605019,0.37,7.2,1.7,0.91,2.52,0.12,0.63,0.41,0.51,0.25,2.38,7.88
Indore,MadhyaPradesh,4474446,921,1,8,Jewellery,17.78,8.93,6.5,0.28,3.752578593,12.74150622,1.285432157,3.98,4.18,1.7,0.51,1.19,0.36,0.11,0.07,0.83,0.27,2.53,2.05
Indore,MadhyaPradesh,4474446,921,1,8,Health Care,10.67,4.58,4.5,0.78,2.251547156,7.644903731,0.771259294,5.44,0.04,0.25,0.8,0.29,0.92,0.32,0.17,0.26,0.02,2,0.16
Indore,MadhyaPradesh,4474446,921,1,8,Watches,94.23,26.47,48.5,21.73,19.88866654,67.52998296,6.812790431,6.62,39.91,1.2,3.4,11.48,3.81,0.68,0.24,3.64,2.25,16.58,4.41
